season,voting_method,week,eliminated,n_survivors,is_consistent,acceptance_rate,method,fan_votes_mean,survivor_names
8,percentage,5,David Alan Grier,9,True,0.714378947368421,mcmc_smooth,"[0.055914829805590455, 0.039233589800785236, 0.2349388544093937, 0.19476579486336587, 0.07078162665213003, 0.051864044236100935, 0.03440494178981099, 0.20682611069669793, 0.11127020774612482]","['Gilles Marini', 'David Alan Grier', 'Lawrence Taylor', 'Ty Murray', 'Shawn Johnson', 'Chuck Wicks', ""Lil' Kim"", 'Steve-O', 'Melissa Rycroft']"
8,percentage,6,Steve-O,8,True,0.7555578947368421,mcmc_smooth,"[0.18019551452116095, 0.23380217526933444, 0.13701360404543844, 0.09696320666628871, 0.08584928789076914, 0.02291890159918643, 0.08580007958009905, 0.15745723042772286]","['Gilles Marini', 'Lawrence Taylor', 'Ty Murray', 'Shawn Johnson', 'Chuck Wicks', ""Lil' Kim"", 'Steve-O', 'Melissa Rycroft']"
8,percentage,7,Lawrence Taylor,7,True,0.7738842105263158,mcmc_smooth,"[0.20198458174049022, 0.12316203351340912, 0.13886130438143635, 0.14828158603863367, 0.09832011053966823, 0.13502518020668966, 0.15436520357967273]","['Gilles Marini', 'Lawrence Taylor', 'Ty Murray', 'Shawn Johnson', 'Chuck Wicks', ""Lil' Kim"", 'Melissa Rycroft']"
8,percentage,8,Chuck Wicks,6,True,0.7762526315789474,mcmc_smooth,"[0.19057259402736337, 0.17589552096933223, 0.20579525641320093, 0.12623607306498916, 0.13337505331744265, 0.16812550220767158]","['Gilles Marini', 'Ty Murray', 'Shawn Johnson', 'Chuck Wicks', ""Lil' Kim"", 'Melissa Rycroft']"
8,percentage,9,Lil' Kim,5,True,0.7924631578947369,mcmc_smooth,"[0.20805549322433933, 0.22116540508989196, 0.20429593592318912, 0.14531375480074912, 0.22116941096183054]","['Gilles Marini', 'Ty Murray', 'Shawn Johnson', ""Lil' Kim"", 'Melissa Rycroft']"
8,percentage,10,Ty Murray,4,True,0.8272,mcmc_smooth,"[0.2602314731818287, 0.23500582635857092, 0.2659474345136816, 0.23881526594591873]","['Gilles Marini', 'Ty Murray', 'Shawn Johnson', 'Melissa Rycroft']"
8,percentage,11,"Finale: Shawn Johnson, Gilles Marini, Melissa Rycroft",3,True,0.6061894736842105,mcmc_finale,"[0.34002067114971696, 0.3488170850965787, 0.3111622437537044]","['Gilles Marini', 'Shawn Johnson', 'Melissa Rycroft']"
9,percentage,1,Ashley Hamiliton,16,True,0.655578947368421,mcmc_prior,"[0.012546584772374816, 0.03606396105770883, 0.03540483988298562, 0.0895800932317259, 0.005723131593218565, 0.014844296632821823, 0.017395321050585843, 0.24393141845774113, 0.012800297096250333, 0.04501164296622144, 0.12719964594969216, 0.03283573122584186, 0.07444695494818726, 0.03315214640746829, 0.13483955818015528, 0.08422437654702083]","['Ashley Hamiliton', 'Debi Mazar', 'Melissa Joan Hart', 'Mark Dacascos', 'Chuck Liddell', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Kathy Ireland', 'Tom DeLay', 'Macy Gray', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,1,Macy Gray,16,True,0.6588105263157895,mcmc_smooth,"[0.044695313899231405, 0.01595796640066496, 0.016141638829351098, 0.060735806371271524, 0.011812450687257815, 0.011093757136470659, 0.08557115801027565, 0.25525443150289634, 0.00383277675115421, 0.07726391851466385, 0.1337564693210258, 0.008847359396465958, 0.06033560275962005, 0.02092415023824527, 0.09438092197542367, 0.09939627820598178]","['Ashley Hamiliton', 'Debi Mazar', 'Melissa Joan Hart', 'Mark Dacascos', 'Chuck Liddell', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Kathy Ireland', 'Tom DeLay', 'Macy Gray', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,2,Kathy Ireland,14,True,0.6829473684210526,mcmc_smooth,"[0.016914805910818332, 0.02494867181214589, 0.04888149467453428, 0.017820553214492118, 0.00014300773301663796, 0.05823746703547437, 0.36608826974001496, 0.013967546485794851, 0.0008731602554083159, 0.14190615322238523, 0.11233181315816626, 0.05517155159861392, 0.05280914265170936, 0.08990636250742555]","['Debi Mazar', 'Melissa Joan Hart', 'Mark Dacascos', 'Chuck Liddell', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Kathy Ireland', 'Tom DeLay', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,3,Debi Mazar,13,True,0.6632421052631579,mcmc_smooth,"[0.0005654861776948324, 0.009466345882885929, 0.08101082894718516, 0.04357462244582044, 0.0020117561466078855, 0.0427340778446175, 0.32023209711323436, 0.019954958907314593, 0.14172357288905382, 0.16830726463200266, 0.059447112378688986, 0.023041719890855326, 0.08793015674403849]","['Debi Mazar', 'Melissa Joan Hart', 'Mark Dacascos', 'Chuck Liddell', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Tom DeLay', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,4,Chuck Liddell,11,True,0.705,mcmc_smooth,"[0.018279732852447547, 0.07483148574360084, 0.0014665683508200563, 0.015881543933007027, 0.07382138248572993, 0.3107640070080547, 0.051089398084447936, 0.2139667081093466, 0.09250688647403539, 0.04720840195934879, 0.10018388499916124]","['Melissa Joan Hart', 'Mark Dacascos', 'Chuck Liddell', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,5,Natalie Coughlin,10,True,0.7200210526315789,mcmc_smooth,"[0.01942527411324012, 0.07763288426176955, 0.0004632376418598117, 0.09603002147968387, 0.31095861206869274, 0.0706815439687094, 0.2588046780758385, 0.01657770122411217, 0.034209996874536644, 0.11521605029155724]","['Melissa Joan Hart', 'Mark Dacascos', 'Natalie Coughlin', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,6,Melissa Joan Hart,9,True,0.7310105263157894,mcmc_smooth,"[0.018096105893022695, 0.06853833884597973, 0.14610939718774282, 0.29098240043754153, 0.0482388376460379, 0.30841162948062684, 0.01761021640293312, 0.025811113554815676, 0.07620196055129977]","['Melissa Joan Hart', 'Mark Dacascos', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,6,Louie Vito,9,True,0.7309789473684211,mcmc_smooth,"[0.08134454414470507, 0.0691256239803833, 0.040128881722927834, 0.26625317242974583, 0.010031030543031708, 0.2729000738988054, 0.0859576280520763, 0.11426798604816486, 0.05999105918015977]","['Melissa Joan Hart', 'Mark Dacascos', 'Louie Vito', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,7,Mark Dacascos,7,True,0.7700947368421053,mcmc_smooth,"[0.02555391626604636, 0.34681829806359815, 0.00016950054808507556, 0.35290373057218766, 0.09226600295876469, 0.13880542525551182, 0.04348312633580622]","['Mark Dacascos', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,7,Michael Irvin,7,True,0.7591578947368421,mcmc_smooth,"[0.10774041387710623, 0.06772139260514172, 0.06641073324615225, 0.3704325218874275, 0.11132789357264425, 0.17043165708531244, 0.1059353877262157]","['Mark Dacascos', 'Michael Irvin', 'Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,8,Aaron Carter,5,True,0.8047684210526316,mcmc_smooth,"[0.22322915393527762, 0.1659346087981033, 0.13641906244061336, 0.24601314872645283, 0.22840402609955307]","['Joanna Krupa', 'Aaron Carter', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,9,Joanna Krupa,4,True,0.8158315789473685,mcmc_smooth,"[0.22494024598504428, 0.21532177144901374, 0.2760781442671327, 0.2836598382988093]","['Joanna Krupa', 'Mya', 'Donny Osmond', 'Kelly Osbourne']"
9,percentage,10,"Finale: Donny Osmond, Mya, Kelly Osbourne",3,True,0.6168105263157895,mcmc_finale,"[0.30085123278462383, 0.361963879343209, 0.3371848878721671]","['Mya', 'Donny Osmond', 'Kelly Osbourne']"
10,percentage,1,None (No Elimination),11,True,1.0,prior_only (no elim),"[0.06957603720391017, 0.06253271279434541, 0.14048780015446222, 0.17710926329079124, 0.08275979999956744, 0.045884081909180724, 0.05363821602283718, 0.07487739997792947, 0.08072663529987688, 0.1613599329204622, 0.0510481204266372]","['Aiden Turner', 'Shannen Doherty', 'Niecy Nash', 'Buzz Aldrin', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Kate Gosselin', 'Jake Pavelka']"
10,percentage,2,Shannen Doherty,11,True,0.6340105263157895,mcmc_smooth,"[0.068057569364593, 0.03413171180499178, 0.1289973661548649, 0.11958853759003575, 0.11188278218280982, 0.02836551406956095, 0.02859691063827223, 0.09079736217357974, 0.12276581994296637, 0.1993712795828342, 0.06744514649549127]","['Aiden Turner', 'Shannen Doherty', 'Niecy Nash', 'Buzz Aldrin', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Kate Gosselin', 'Jake Pavelka']"
10,percentage,3,Buzz Aldrin,10,True,0.7345894736842106,mcmc_smooth,"[0.153243316843253, 0.09059138815905131, 0.07770746410406613, 0.10803764296399615, 0.07850665020637267, 0.05851089987949922, 0.09531354634554019, 0.06581037660495387, 0.21987088745385633, 0.05240782743941121]","['Aiden Turner', 'Niecy Nash', 'Buzz Aldrin', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Kate Gosselin', 'Jake Pavelka']"
10,percentage,4,Aiden Turner,9,True,0.7384105263157895,mcmc_smooth,"[0.046827035977536395, 0.05855245750532868, 0.10561006791694129, 0.15402521811637485, 0.04046842503307433, 0.10251499150555515, 0.09538659134790052, 0.2803809789033521, 0.11623423369393666]","['Aiden Turner', 'Niecy Nash', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Kate Gosselin', 'Jake Pavelka']"
10,percentage,5,Kate Gosselin,8,True,0.7572315789473684,mcmc_smooth,"[0.1025563139572389, 0.23250134279737006, 0.09856885774603663, 0.08659409008833575, 0.05149330214742322, 0.14644916423535206, 0.11722492790477874, 0.1646120011234645]","['Niecy Nash', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Kate Gosselin', 'Jake Pavelka']"
10,percentage,6,Jake Pavelka,7,True,0.7744947368421052,mcmc_smooth,"[0.19277608410905359, 0.23703870005194688, 0.11108436471594646, 0.127593610389887, 0.05598778792934049, 0.19630898871268057, 0.07921046409114497]","['Niecy Nash', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews', 'Jake Pavelka']"
10,percentage,7,Pamela Anderson,6,True,0.7784526315789474,mcmc_smooth,"[0.21104841543408165, 0.2727677622500448, 0.10096650556163732, 0.08087593743271697, 0.07843496966707166, 0.25590640965444755]","['Niecy Nash', 'Chad Ochocinco', 'Evan Lysacek', 'Pamela Anderson', 'Nicole Scherzinger', 'Erin Andrews']"
10,percentage,8,Niecy Nash,5,True,0.8052842105263158,mcmc_smooth,"[0.11957439413294901, 0.3167678545789406, 0.16010227722363296, 0.11235182894023263, 0.29120364512424474]","['Niecy Nash', 'Chad Ochocinco', 'Evan Lysacek', 'Nicole Scherzinger', 'Erin Andrews']"
10,percentage,9,Chad Ochocinco,4,True,0.8232,mcmc_smooth,"[0.21799527678953506, 0.2418238386640022, 0.18733175964732815, 0.3528491248991346]","['Chad Ochocinco', 'Evan Lysacek', 'Nicole Scherzinger', 'Erin Andrews']"
10,percentage,10,"Finale: Nicole Scherzinger, Evan Lysacek, Erin Andrews",3,True,0.5941894736842105,mcmc_finale,"[0.3409017695976468, 0.3202503378595675, 0.3388478925427858]","['Evan Lysacek', 'Nicole Scherzinger', 'Erin Andrews']"
11,percentage,1,David Hasselhoff,12,True,0.7024842105263158,mcmc_prior,"[0.013864398080820036, 0.10241028285365993, 0.11104551692068605, 0.01961933448297282, 0.07163611279372929, 0.08987009969009378, 0.09297183245954387, 0.04358669822598577, 2.6420416688746395e-10, 0.12055488775252433, 0.012911316905692801, 0.321529519570087]","['David Hasselhoff', 'Florence Henderson', 'Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Margaret Cho', 'Michael Bolton', 'Brandy', 'The Situation', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,2,Michael Bolton,11,True,0.7164105263157895,mcmc_smooth,"[0.08283862471929322, 0.05340986395805769, 0.05265046177977242, 0.003423171094545096, 0.0865893003890582, 0.1124857603006829, 0.036455942490038806, 2.202035486659875e-05, 0.1653938733295838, 0.0630132476824935, 0.3437177339016078]","['Florence Henderson', 'Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Margaret Cho', 'Michael Bolton', 'Brandy', 'The Situation', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,3,Margaret Cho,10,True,0.7326947368421053,mcmc_smooth,"[0.09945645142294213, 0.08289879276127404, 0.08893004843477038, 0.03774262226445554, 0.09061846688751436, 0.027035190644528848, 0.004171579906552318, 0.1607298989842829, 0.0036466495527899484, 0.4047702991408896]","['Florence Henderson', 'Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Margaret Cho', 'Brandy', 'The Situation', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,4,The Situation,9,True,0.7448526315789473,mcmc_smooth,"[0.1352410143783491, 0.057783760240098264, 0.01913191846947771, 0.07406860644080313, 0.11292293754350916, 0.07541703959451018, 0.09002972976250243, 0.051587804656615534, 0.3838171889141345]","['Florence Henderson', 'Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Brandy', 'The Situation', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,5,Florence Henderson,8,True,0.734221052631579,mcmc_smooth,"[0.03532285610406839, 0.05800214153251011, 0.06599151552090238, 0.06476165051487696, 0.1682600871776748, 0.07392813933340911, 0.0851007428949534, 0.44863286692160487]","['Florence Henderson', 'Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Brandy', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,6,Audrina Patridge,7,True,0.6962526315789473,mcmc_smooth,"[0.07281110125549625, 0.10933401356512001, 0.08792269052850364, 0.13598992680143732, 0.09636191355928367, 0.03907460195899584, 0.4585057523311633]","['Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Brandy', 'Audrina Patridge', 'Bristol Palin']"
11,percentage,7,Rick Fox,6,True,0.7780947368421053,mcmc_smooth,"[0.07159280174143297, 0.09195609857302196, 0.0652987223750584, 0.17590888741203112, 0.10072798982131069, 0.49451550007714484]","['Kyle Massey', 'Jennifer Grey', 'Rick Fox', 'Kurt Warner', 'Brandy', 'Bristol Palin']"
11,percentage,8,Kurt Warner,5,True,0.8045684210526316,mcmc_smooth,"[0.09647651198583092, 0.10031810065074337, 0.12011166673744486, 0.11552848416964731, 0.5675652364563336]","['Kyle Massey', 'Jennifer Grey', 'Kurt Warner', 'Brandy', 'Bristol Palin']"
11,percentage,9,Brandy,4,True,0.8216947368421053,mcmc_smooth,"[0.12384014527517793, 0.12518648679117514, 0.10653265760712315, 0.6444407103265238]","['Kyle Massey', 'Jennifer Grey', 'Brandy', 'Bristol Palin']"
11,percentage,10,"Finale: Jennifer Grey, Kyle Massey, Bristol Palin",3,True,0.6178,mcmc_finale,"[0.33694201724709577, 0.30905087472021026, 0.354007108032694]","['Kyle Massey', 'Jennifer Grey', 'Bristol Palin']"
12,percentage,1,None (No Elimination),11,True,1.0,prior_only (no elim),"[0.16394233448821835, 0.04819700660376736, 0.13218263063353033, 0.04288086432571875, 0.08783710766264569, 0.04629633710017978, 0.04025606246640548, 0.09645095710950206, 0.09181728359626462, 0.10687728675294964, 0.143262129260818]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Sugar Ray Leonard', 'Chris Jericho', 'Petra Nemcova', 'Mike Catherwood', 'Romeo', 'Wendy Williams', 'Kendra Wilkinson']"
12,percentage,2,Mike Catherwood,11,True,0.7204,mcmc_smooth,"[0.2075325558354839, 0.02009953708619355, 0.11917239534885712, 0.028940012792177335, 0.07056191487173268, 0.013604822650113696, 0.07595101438568298, 0.010562969670975865, 0.15334648738899728, 0.18909775218629835, 0.11113053778348743]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Sugar Ray Leonard', 'Chris Jericho', 'Petra Nemcova', 'Mike Catherwood', 'Romeo', 'Wendy Williams', 'Kendra Wilkinson']"
12,percentage,3,Wendy Williams,10,True,0.7294947368421053,mcmc_smooth,"[0.21261932835249872, 0.03909020074401813, 0.16450940542969195, 0.03395790532983718, 0.11384240045015073, 0.12147207547430808, 0.03271442913757723, 0.1562308777328223, 0.05233806765560495, 0.07322530969349071]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Sugar Ray Leonard', 'Chris Jericho', 'Petra Nemcova', 'Romeo', 'Wendy Williams', 'Kendra Wilkinson']"
12,percentage,4,Sugar Ray Leonard,9,True,0.7283052631578948,mcmc_smooth,"[0.2197538901197085, 0.06053441414449145, 0.22590762476189807, 0.023643022076511262, 0.008139963714213307, 0.12941435974093274, 0.07937987396669205, 0.14691352711064196, 0.10631332436491085]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Sugar Ray Leonard', 'Chris Jericho', 'Petra Nemcova', 'Romeo', 'Kendra Wilkinson']"
12,percentage,5,Petra Nemcova,8,True,0.7492842105263158,mcmc_smooth,"[0.2457971293601998, 0.06656913679016543, 0.24177327006068555, 0.04047903644769345, 0.14451631968332762, 0.01489496541115532, 0.13050094300211018, 0.11546919924466277]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Chris Jericho', 'Petra Nemcova', 'Romeo', 'Kendra Wilkinson']"
12,percentage,6,Chris Jericho,7,True,0.7724947368421052,mcmc_smooth,"[0.3249172076154133, 0.14250794620153984, 0.18591322246333147, 0.0696131235046712, 0.09560584316328173, 0.09161702236036312, 0.0898256346913994]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Chris Jericho', 'Romeo', 'Kendra Wilkinson']"
12,percentage,7,Kendra Wilkinson,6,True,0.7769894736842106,mcmc_smooth,"[0.3822751788066681, 0.17428175720298827, 0.17161711388275439, 0.09783468321458244, 0.10760502506390096, 0.0663862418291057]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Romeo', 'Kendra Wilkinson']"
12,percentage,8,Romeo,5,True,0.7954315789473684,mcmc_smooth,"[0.4294687427121683, 0.18274716270170757, 0.16998151215849241, 0.12935353114250261, 0.0884490512851292]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward', 'Romeo']"
12,percentage,9,Ralph Macchio,4,True,0.8292736842105263,mcmc_smooth,"[0.2668874622399153, 0.24121935210814138, 0.265036775975198, 0.22685640967674542]","['Ralph Macchio', 'Chelsea Kane', 'Kirstie Alley', 'Hines Ward']"
12,percentage,10,"Finale: Hines Ward, Kirstie Alley, Chelsea Kane",3,True,0.5910315789473685,mcmc_finale,"[0.3258003777177844, 0.34560463252964563, 0.32859498975257]","['Chelsea Kane', 'Kirstie Alley', 'Hines Ward']"
13,percentage,1,Metta World Peace (Ron),12,True,0.7053157894736842,mcmc_prior,"[0.0634300275383242, 0.02911218157151047, 0.12516253028806817, 0.09126309150496023, 0.011166467738529327, 0.05381611694900236, 0.01658424880588665, 0.11820251724117281, 0.05640236698045914, 0.25691533319259985, 0.14579592045175677, 0.032149197737730166]","['Elisabetta Canalis', 'David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Metta World Peace (Ron)', 'Hope Solo', 'Chynna Phillips', 'Kristin Cavallari', 'Carson Kressley', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,2,Elisabetta Canalis,11,True,0.6468526315789473,mcmc_smooth,"[0.012311413887845218, 0.06219372771449153, 0.12625566850073264, 0.038963778857333264, 0.03804670751226413, 0.051423988791815936, 0.11092510450541761, 0.12655768531433265, 0.2533286957883184, 0.1405983166592039, 0.03939491246824472]","['Elisabetta Canalis', 'David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Chynna Phillips', 'Kristin Cavallari', 'Carson Kressley', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,3,Kristin Cavallari,10,True,0.6762526315789473,mcmc_smooth,"[0.030194239951827694, 0.17814651607921012, 0.027340467898695455, 0.0805902228191444, 0.08270499835956653, 0.0051351539847133065, 0.10725769682186409, 0.2942938043278419, 0.15838528424975, 0.035951615507386486]","['David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Chynna Phillips', 'Kristin Cavallari', 'Carson Kressley', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,4,Chynna Phillips,9,True,0.7287473684210526,mcmc_smooth,"[0.047275038562317795, 0.19087222616948743, 0.040103832300657304, 0.03445524452168788, 0.006354712787895099, 0.11416509001464456, 0.2924600433152749, 0.20064429428183836, 0.07366951804619667]","['David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Chynna Phillips', 'Carson Kressley', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,5,Carson Kressley,8,True,0.7546631578947368,mcmc_smooth,"[0.09293262270568506, 0.23963119937137325, 0.025525189258351372, 0.08596342504810961, 0.07061157899389002, 0.27427083093899934, 0.1411886276829355, 0.06987652600065584]","['David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Carson Kressley', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,6,Chaz Bono,7,True,0.7686,mcmc_smooth,"[0.11554614046892386, 0.32439388098752886, 0.0822362121607214, 0.162335263361482, 0.09180143059305969, 0.14427102450048757, 0.07941604792779672]","['David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Chaz Bono', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,7,David Arquette,6,True,0.7828105263157895,mcmc_smooth,"[0.076038885099447, 0.3953972690108447, 0.10806897297944383, 0.1626266476817966, 0.1913639264135393, 0.0665042988149286]","['David Arquette', 'Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,8,Nancy Grace,5,True,0.8031263157894737,mcmc_smooth,"[0.42060449494821944, 0.1370170055526112, 0.18849768180116142, 0.1367346903353005, 0.11714612736270755]","['Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Nancy Grace', 'Rob Kardashian']"
13,percentage,9,Hope Solo,4,True,0.8301578947368421,mcmc_smooth,"[0.4944523419885536, 0.1699651490476196, 0.18955988797216994, 0.1460226209916569]","['Ricki Lake', 'J.R. Martinez', 'Hope Solo', 'Rob Kardashian']"
13,percentage,10,"Finale: J.R. Martinez, Rob Kardashian, Ricki Lake",3,True,0.5999684210526316,mcmc_finale,"[0.3322309184541301, 0.33603664252757953, 0.33173243901829036]","['Ricki Lake', 'J.R. Martinez', 'Rob Kardashian']"
14,percentage,1,None (No Elimination),12,True,1.0,prior_only (no elim),"[0.04124197197796, 0.03150414038444901, 0.08987790428054736, 0.03819938067854464, 0.050630924552958124, 0.19565740254764138, 0.07962790477748642, 0.05134984658365604, 0.1304629221251064, 0.13477686722941232, 0.08967855958773151, 0.06699217527450702]","['William Levy', 'Jack Wagner', 'Sherri Sheperd', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Martina Navratilova', 'Donald Driver', 'Gavin DeGraw', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,2,Martina Navratilova,12,True,0.7028,mcmc_smooth,"[0.0580273956268589, 0.014902035626317141, 0.1023984473599066, 0.06661753472154194, 0.006945364782240344, 0.21707348446865282, 0.028675913445232824, 0.016766359439922527, 0.15485192782809298, 0.09115871627264185, 0.15300149340469552, 0.08958132702389648]","['William Levy', 'Jack Wagner', 'Sherri Sheperd', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Martina Navratilova', 'Donald Driver', 'Gavin DeGraw', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,3,Jack Wagner,11,True,0.7103263157894737,mcmc_smooth,"[0.057959668454397685, 0.031174677368664534, 0.11620331648731376, 0.028586480948949847, 0.04488133299528271, 0.14363509473745797, 0.036655209128985476, 0.22799814773671032, 0.09190050852521187, 0.17204970227033323, 0.04895586134669258]","['William Levy', 'Jack Wagner', 'Sherri Sheperd', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Gavin DeGraw', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,4,Sherri Sheperd,10,True,0.7187789473684211,mcmc_smooth,"[0.07479791596208747, 0.011124381788920933, 0.044491455999802476, 0.004971899304561553, 0.14324935738232683, 0.09698623586104094, 0.2581145910740818, 0.10327697160296076, 0.21820994120167891, 0.044777249822538286]","['William Levy', 'Sherri Sheperd', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Gavin DeGraw', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,5,Gavin DeGraw,9,True,0.7460210526315789,mcmc_smooth,"[0.06750766609786042, 0.07865903326449213, 0.04357916279483467, 0.2725142083199953, 0.16343399132052472, 0.05623268779196754, 0.061600403152614315, 0.2107079591755527, 0.0457648880821582]","['William Levy', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Gavin DeGraw', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,6,Gladys Knight,8,True,0.761778947368421,mcmc_smooth,"[0.06159593140744761, 0.10331886023320755, 0.10458051030328007, 0.29517378121183274, 0.2017195610597166, 0.012289690365121182, 0.177069780049316, 0.04425188537007817]","['William Levy', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Gladys Knight', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,7,Jaleel White,7,True,0.7598421052631579,mcmc_smooth,"[0.093650735328679, 0.04093622704653737, 0.1039377926854748, 0.27206003681776025, 0.19931058811997726, 0.18153235892018313, 0.1085722610813881]","['William Levy', 'Jaleel White', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Katherine Jenkins', 'Maria Menounos']"
14,percentage,8,Roshon Fegan,6,True,0.7580842105263158,mcmc_smooth,"[0.10972543068099976, 0.1048088781507327, 0.2989352235861555, 0.15010734792382896, 0.2127156931995977, 0.12370742645868561]","['William Levy', 'Roshon Fegan', 'Melissa Gilbert', 'Donald Driver', 'Katherine Jenkins', 'Maria Menounos']"
